problem_name,count,completion_tokens,prompt_tokens,mean_completion_tokens,median_completion_tokens,std_completion_tokens,var_completion_tokens,min_completion_tokens,max_completion_tokens,mean_prompt_tokens,median_prompt_tokens,std_prompt_tokens,var_prompt_tokens,min_prompt_tokens,max_prompt_tokens,accuracy,precision,recall,f1_score
Labyrinth,32,16904,204312,528.25,532.0,16.070409593912938,258.258064516129,480,578,6384.75,6383.5,6.956083436402524,48.38709677419355,6366,6401,1.0,1.0,1.0,1.0
Nomystery,32,7787,206311,243.34375,228.0,45.67953545820513,2086.6199596774195,171,336,6447.21875,6498.0,140.40901872857947,19714.69254032258,6193,6608,0.96,0.96,0.95,0.96
Ricochet Robots,32,8273,181744,258.53125,254.0,61.30936063614514,3758.8377016129034,185,541,5679.5,5672.0,36.65444566620499,1343.5483870967741,5632,5777,0.99,0.99,0.96,0.97
Sokoban,32,21688,399665,677.75,473.0,948.5112613476056,899673.6129032258,388,5819,12489.53125,12410.5,374.0407933915333,139906.51512096773,12082,13585,0.85,0.85,0.95,0.89
