problem_name,count,completion_tokens,prompt_tokens,mean_completion_tokens,median_completion_tokens,std_completion_tokens,var_completion_tokens,min_completion_tokens,max_completion_tokens,mean_prompt_tokens,median_prompt_tokens,std_prompt_tokens,var_prompt_tokens,min_prompt_tokens,max_prompt_tokens,accuracy,precision,recall,f1_score
Labyrinth,32,54271,217887,1695.96875,1086.5,1288.603932853741,1660500.095766129,636,5459,6808.96875,6891.0,337.9444967193625,114206.48286290323,5519,6911,0.99,0.99,0.98,0.98
Nomystery,32,23423,222631,731.96875,738.5,235.5511703020071,55484.35383064516,412,1107,6957.21875,7008.0,140.40901872857947,19714.69254032258,6703,7118,0.95,0.95,0.92,0.93
Ricochet Robots,32,19263,198064,601.96875,638.0,178.27931770389895,31783.515120967742,308,991,6189.5,6182.0,36.65444566620499,1343.5483870967741,6142,6287,0.94,0.94,0.92,0.93
Sokoban,32,41414,429041,1294.1875,1370.5,367.482844673098,135043.64112903227,579,2263,13407.53125,13328.5,374.0407933915333,139906.51512096773,13000,14503,0.86,0.86,0.87,0.86
